"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Abnormality of speech or vocalization","HP:0002167","false","0.00003432457779766849","4.464394796007318","1172","344","62","13541","P54253,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P33076,P22570,P43694,Q8WXH2,A0A0C4DG33,Q9Y4W2,Q9HA77,Q13009,Q96E22,Q96MP8,Q6KC79,Q15772,Q9Y4W6,C9J6S5,Q6ZRS2,P21359,O14521,O60930,P22033,Q13255,Q96N67,Q9UPP1,A0A0J9YX62,P23769,Q96D31,Q4AC94,Q8NFD5,O14746,Q9H0V9,Q04671,Q9P0X4,Q8WYB5,O75110,P51608,P42858,P21817,A0A2R8YEM9,Q86XK2,P22681,Q9H2M9,P19447,O43896,Q8IUC6,O00443,Q9C0F0,Q8TDI0,Q8N766,O15399,Q9NZC9,Q86TH1,Q01105,B5TYJ1,P31629,O14647"
"HP","Abnormal male external genitalia morphology","HP:0000032","false","0.0000393732646099104","4.404798574458185","799","344","48","13541","O75593,F6T8Q0,P25490,P43694,Q8TA86,A0A0C4DG33,Q9Y4W2,Q13009,Q01831,Q969G2,Q6KC79,C9J6S5,Q6ZRS2,P21359,O14521,A0A804HL36,Q56NI9,Q9UPP1,Q9HCM3,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,Q9H0W5,Q8WYB5,P35869,P51608,P10071,P21817,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,O00443,P52952,Q9C0F0,Q13285,P78527,Q9NZC9,Q68DE3,Q8IWB6,O00294,Q86YC2,Q8N5F7,Q92968"
"HP","Abnormal brain morphology","HP:0012443","false","0.00003957608084728194","4.402567215452331","1853","344","85","13541","P54253,P12107,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,P22570,P43694,Q8WXH2,A0A087WZN9,P02675,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q13009,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q9Y4W6,C9J6S5,Q6ZRS2,P21359,O14521,O60930,P22033,Q13255,A0A804HL36,Q96N67,Q56NI9,Q9UPP1,Q969Y2,Q16394,P23769,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,Q13507,O00255,P05165,O43918,Q9P0X4,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P10071,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q8IUC6,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,Q8N766,O15399,Q9NZC9,Q68DE3,Q8IWB6,O00294,P43235,Q86YC2,Q01105,B5TYJ1,P31629,O14647,Q92968"
"HP","Abnormal finger morphology","HP:0001167","false","0.0000409983725472427","4.387233382494415","852","344","50","13541","P12107,Q9H324,Q14657,F5GX28,F6T8Q0,P25490,P33076,P43694,Q9HC84,A0A0C4DG33,Q9Y4W2,Q969G2,Q6KC79,Q15772,Q6ZRS2,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,P23769,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q9H4A3,Q9H0W5,Q8WYB5,P51608,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,P78527,Q8N766,Q86TH1,P43235,Q86YC2,Q8N5F7,P31629,Q86SQ4"
"HP","Abnormality of the face","HP:0000271","false","0.0000420564279303111","4.376167616957217","2104","344","93","13541","P54253,P12107,Q9H324,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P33076,P43694,Q14692,A0A087WZN9,Q8WVV4,P02675,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q5XUX0,Q99986,Q9BXM7,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,Q7Z5L9,O60930,A0A804HL36,Q9C000,Q96N67,Q56NI9,Q9UPP1,A0A0J9YX62,Q16394,P23769,Q96D31,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,O43918,Q9P0X4,Q9H0W5,P51688,Q8WYB5,O75110,P51608,P42858,P10071,P21817,A0A2R8YEM9,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q8IUC6,O00443,P52952,Q9C0F0,P78527,Q8TDI0,Q8N766,O15399,Q9NZC9,Q68DE3,Q86TH1,P43235,Q86YC2,Q01196,Q01105,Q96D53,Q8N5F7,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormal external genitalia","HP:0000811","false","0.00004791312660699984","4.319545488005103","830","344","49","13541","O75593,F6T8Q0,P25490,P22570,P43694,Q8TA86,A0A0C4DG33,Q9Y4W2,Q13009,Q01831,Q969G2,Q6KC79,C9J6S5,Q6ZRS2,P21359,O14521,A0A804HL36,Q56NI9,Q9UPP1,Q9HCM3,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,Q9H0W5,Q8WYB5,P35869,P51608,P10071,P21817,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,O00443,P52952,Q9C0F0,Q13285,P78527,Q9NZC9,Q68DE3,Q8IWB6,O00294,Q86YC2,Q8N5F7,Q92968"
"HP","Abnormal testis morphology","HP:0000035","false","0.00006161519575238862","4.210312167420695","683","344","43","13541","F6T8Q0,P25490,P43694,Q8TA86,A0A0C4DG33,Q9Y4W2,Q13009,Q01831,Q969G2,Q6KC79,C9J6S5,Q6ZRS2,P21359,A0A804HL36,Q56NI9,Q9UPP1,Q9HCM3,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,Q8WYB5,P35869,P51608,P10071,P21817,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,O00443,P52952,Q9C0F0,Q13285,Q9NZC9,Q8IWB6,O00294,Q86YC2,Q8N5F7,Q92968"
"HP","Abnormal skull morphology","HP:0000929","false","0.00008504648718747119","4.07034362004793","1670","344","78","13541","P12107,Q9H324,Q14657,O75593,F5GX28,F6T8Q0,P25490,P33076,P22570,P43694,Q14692,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q9HA77,Q5XUX0,Q99986,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,Q7Z5L9,A0A804HL36,Q56NI9,Q9UPP1,Q16394,Q15842,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,Q9H0W5,P51688,Q8WYB5,O75110,P51608,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,Q8TDI0,Q8N766,O15399,Q68DE3,O00294,Q86TH1,P43235,Q86YC2,Q01105,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Visual impairment","HP:0000505","false","0.0000914128059418852","4.038992960061336","769","344","46","13541","P12107,Q9H324,Q13443,O75593,P22570,A0A087WZN9,Q8TA86,A0A0C4DG33,Q9HA77,Q99986,Q5SZL2,Q96E22,Q96MP8,Q9Y4W6,P21359,H3BP20,O14521,O60930,A0A804HL36,Q9C000,Q96N67,Q969Y2,Q9HCM3,P23769,O75489,Q8NFD5,O14746,Q6ZUT3,Q04671,O00255,O43918,Q9P0X4,P35869,Q16281,Q9H2M9,Q9NS56,A6NMQ1,O43896,A6NGG8,P78527,Q8N766,O15399,O00294,Q86YC2,B5TYJ1,Q92968"
"HP","Abnormality of body height","HP:0000002","false","0.00009498950989282587","4.022324353102829","1037","344","56","13541","P12107,Q9H324,Q14657,O75593,F6T8Q0,O60318,P43694,A0A0C4DG33,Q9Y4W2,Q01831,Q969G2,Q96E22,Q8NC56,Q6KC79,Q6ZRS2,P21359,O14521,Q13255,A0A804HL36,Q56NI9,Q16394,Q96D31,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,P05165,Q9H0W5,Q8WYB5,P51608,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,O00443,P52952,Q9C0F0,Q13285,O15399,Q9NZC9,Q68DE3,Q86TH1,P43235,Q86YC2,Q01105,Q8N5F7,B5TYJ1,Q92968"
"HP","Abnormality of the lower limb","HP:0002814","false","0.00011188968538390423","3.9512099473172566","1296","344","65","13541","P12107,Q9H324,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P43694,Q14692,A0A0C4DG33,Q9Y4W2,Q99986,Q969G2,Q5SZL2,Q8NC56,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,O60930,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,Q96D31,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,Q9H0W5,Q8WYB5,O75110,O14979,P51608,P42858,P10071,P21817,Q86XK2,Q9H2M9,Q9NS56,O43896,O00443,P52952,Q9C0F0,O15270,O15399,Q9NZC9,Q9UJY1,Q68DE3,Q86TH1,P43235,Q86YC2,Q8N5F7,B5TYJ1,P31629,Q86SQ4"
"HP","Abnormality of reproductive system physiology","HP:0000080","false","0.00012298834740218464","3.9101360340781706","600","344","39","13541","Q8NEC5,O60318,Q6ZVN8,P43694,Q8WVV4,Q8TA86,P02675,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q9BXM7,Q01831,Q969G2,Q6KC79,Q7Z5L9,A0A804HL36,Q9HCM3,O14746,Q9UP52,Q04671,O00255,P21754,O43918,Q9H0W5,P35869,P51608,P42858,A0A2R8YEM9,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,P59047,Q13285,Q8IWB6,O00294,Q86YC2"
"HP","Abnormality of the cardiovascular system","HP:0001626","false","0.000130929533273661","3.8829623802551776","1902","344","85","13541","P12107,Q9H324,O75593,F6T8Q0,P25490,P33076,Q6ZVN8,P43694,Q14692,Q9HC84,Q8TA86,P02675,A0A0C4DG33,Q13009,Q01831,Q969G2,Q96E22,Q8NC56,Q6KC79,Q15772,C9J6S5,Q12809,Q6ZRS2,P21359,H3BP20,O14521,Q7Z5L9,O60930,P22033,A0A804HL36,Q9C000,Q96N67,Q56NI9,Q969Y2,Q9HCM3,Q16394,P23769,Q96D31,Q15842,O75489,P07766,Q4AC94,Q8NFD5,O14746,Q9UP52,Q2M1P5,P12109,O00255,Q01484,P05165,Q9H4A3,O43918,Q9H0W5,P51688,Q8WYB5,Q5T481,P35869,O75110,P51608,P41180,P10071,P21817,Q9Y5Y9,P22681,Q16281,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,O00443,P52952,Q13285,Q9NZC9,Q68DE3,O00294,Q86TH1,P43235,Q86YC2,Q01196,Q8N5F7,B5TYJ1,P31629,Q92968,F2Z2Y1"
"HP","Cryptorchidism","HP:0000028","false","0.00013139740587790567","3.8814132087795254","529","344","36","13541","F6T8Q0,P25490,P43694,A0A0C4DG33,Q9Y4W2,Q13009,Q01831,Q969G2,Q6KC79,C9J6S5,Q6ZRS2,P21359,A0A804HL36,Q56NI9,Q9UPP1,Q4AC94,Q8NFD5,Q2M1P5,Q04671,Q8WYB5,P51608,P10071,P21817,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,Q9NZC9,Q86YC2,Q8N5F7,Q92968"
"HP","Morphological central nervous system abnormality","HP:0002011","false","0.00013518102650120017","3.869084260051763","1997","344","88","13541","P54253,P12107,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,P33076,P22570,P43694,Q14692,Q8WXH2,A0A087WZN9,P02675,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q13009,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q9Y4W6,C9J6S5,Q6ZRS2,P21359,O14521,O60930,P22033,Q13255,A0A804HL36,Q96N67,Q56NI9,Q9UPP1,Q969Y2,Q16394,P23769,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,Q13507,O00255,P05165,O43918,Q9P0X4,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P10071,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q8IUC6,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,Q8N766,O15399,Q9NZC9,Q68DE3,Q8IWB6,O00294,P43235,Q86YC2,Q01196,Q01105,B5TYJ1,P31629,O14647,Q92968"
"HP","Abnormal reproductive system morphology","HP:0012243","false","0.00014073141146492865","3.8516089565571834","994","344","54","13541","O75593,F6T8Q0,P25490,P22570,P43694,Q8TA86,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q13009,Q01831,F6MDI1,Q969G2,Q6KC79,C9J6S5,Q6ZRS2,P21359,Q05209,O14521,A0A804HL36,Q56NI9,Q9UPP1,Q9HCM3,P23769,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,Q9H0W5,Q8WYB5,P35869,P51608,P10071,P21817,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,Q96QB1,A6NGG8,O00443,P52952,Q9C0F0,Q13285,P78527,Q9NZC9,Q68DE3,Q8IWB6,O00294,Q86YC2,Q8N5F7,Q92968"
"HP","Abnormal eye physiology","HP:0012373","false","0.00014142960304076223","3.849459677585459","1751","344","80","13541","P54253,P12107,Q9H324,Q14657,Q13443,O75593,F6T8Q0,P25490,O60318,P22570,P43694,A0A087WZN9,Q8TA86,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q9BXM7,Q01831,Q5SZL2,Q96E22,Q96MP8,Q6KC79,Q15772,Q9Y4W6,Q6ZRS2,P21359,H3BP20,O14521,O60930,Q13255,A0A804HL36,Q9C000,Q96N67,Q56NI9,Q969Y2,Q9HCM3,P23769,Q96D31,O75489,Q8NFD5,O14746,Q2M1P5,P12109,Q6ZUT3,Q04671,O00255,Q9H4A3,O43918,Q9P0X4,P35869,O75110,P51608,P42858,P10071,P21817,A0A2R8YEM9,Q86XK2,P22681,Q16281,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,A6NGG8,O00443,Q9C0F0,P78527,Q8N766,O15399,Q9NZC9,Q68DE3,O00294,P43235,Q86YC2,Q01105,B5TYJ1,P31629,Q92968"
"HP","Abnormality of the nose","HP:0000366","false","0.00015039045425289143","3.8227797288830816","1220","344","62","13541","P12107,Q9H324,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,P33076,P43694,P02675,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q5XUX0,Q9BXM7,Q01831,Q969G2,Q8NC56,Q6KC79,C9J6S5,Q6ZRS2,P21359,Q7Z5L9,A0A804HL36,Q9C000,Q96N67,Q56NI9,Q9UPP1,Q16394,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q9H0W5,P51688,Q8WYB5,P51608,P42858,P10071,P21817,A0A2R8YEM9,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O00443,P52952,Q9C0F0,P78527,Q8TDI0,Q9NZC9,Q86TH1,P43235,Q86YC2,Q01196,Q01105,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormality of the digestive system","HP:0025031","false","0.00015369941673079045","3.813327780587957","2034","344","89","13541","P54253,P12107,Q14657,O75593,F6T8Q0,P25490,P33076,Q6ZVN8,P43694,Q9HC84,P02675,A0A0C4DG33,Q9UJW0,Q9HA77,Q99986,Q9BXM7,F6MDI1,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q6KC79,Q9Y4W6,C9J6S5,Q6ZRS2,P21359,Q05209,O14521,Q7Z5L9,O60930,P22033,Q13255,A0A804HL36,Q9C000,Q56NI9,Q969Y2,A0A0J9YX62,Q16394,P23769,Q96D31,Q15842,O75489,P07766,Q4AC94,Q8NFD5,O14746,Q9UP52,Q2M1P5,P12109,Q04671,O00255,P05165,Q9H4A3,O43918,Q9P0X4,P51688,Q8WYB5,O75110,P51608,P42858,P41180,P10071,P21817,Q9Y5Y9,A0A2R8YEM9,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,Q96QB1,Q8IUC6,O00443,P52952,Q9C0F0,O15270,Q8N766,O15399,Q9NZC9,Q68DE3,Q86TH1,P43235,Q86YC2,Q01196,Q01105,Q96D53,B5TYJ1,P31629,Q92968"
"HP","Hypotonia","HP:0001252","false","0.00020996241161478794","3.677858447596696","1289","344","64","13541","P54253,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P22570,A0A0C4DG33,Q9HA77,Q99986,Q13009,Q969G2,Q5SZL2,Q96E22,Q6KC79,Q15772,Q6ZRS2,P21359,H3BP20,O14521,P22033,Q13255,Q96N67,Q969Y2,Q16394,Q96D31,O75489,Q4AC94,Q8NFD5,Q2M1P5,P12109,Q04671,P05165,Q9H4A3,Q9P0X4,Q8WYB5,O75110,P51608,P42858,P41180,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,P52952,Q9C0F0,Q5T890,Q8TDI0,Q8N766,O15399,A2IDD5,O00294,Q86TH1,Q01105,Q8N5F7,B5TYJ1,P31629,O14647,Q92968"
"HP","Puberty and gonadal disorders","HP:0008373","false","0.00023373846058173135","3.6312698205811462","447","344","32","13541","O75593,Q6ZVN8,P43694,Q8WVV4,Q8TA86,A0A0C4DG33,Q9Y4W2,Q01831,Q969G2,Q6KC79,Q6ZRS2,P21359,A0A804HL36,Q9HCM3,O14746,Q9UP52,Q04671,O00255,O43918,P35869,P51608,P10071,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,Q9C0F0,Q13285,O00294,Q86YC2"
"HP","Abnormality of vision","HP:0000504","false","0.0002641730614582389","3.578111470811279","931","344","51","13541","P12107,Q9H324,Q13443,O75593,P25490,P22570,A0A087WZN9,Q8TA86,A0A0C4DG33,Q9HA77,Q99986,Q9BXM7,Q01831,Q5SZL2,Q96E22,Q96MP8,Q9Y4W6,P21359,H3BP20,O14521,O60930,A0A804HL36,Q9C000,Q96N67,Q969Y2,Q9HCM3,P23769,O75489,Q8NFD5,O14746,Q6ZUT3,Q04671,O00255,O43918,Q9P0X4,P35869,A0A2R8YEM9,Q16281,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,A6NGG8,P78527,Q8N766,O15399,O00294,Q86YC2,B5TYJ1,Q92968"
"HP","Decreased body weight","HP:0004325","false","0.0002816580555580171","3.550277823216609","1071","344","56","13541","O75593,F6T8Q0,P25490,P33076,P22570,P43694,Q8WXH2,A0A0C4DG33,Q9UJW0,Q9HA77,Q99986,Q01831,Q969G2,Q96E22,Q6KC79,C9J6S5,Q6ZRS2,P21359,O14521,Q7Z5L9,P22033,A0A804HL36,Q9C000,Q969Y2,P23769,Q96D31,O75489,P07766,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,P05165,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P21817,P22681,Q9NS56,P19447,A6NMQ1,O00443,Q9C0F0,O15399,Q9NZC9,Q68DE3,Q86YC2,Q01196,B5TYJ1,P31629,Q92968"
"HP","Growth delay","HP:0001510","false","0.0002945612711797409","3.530824354637332","1301","344","64","13541","P12107,Q9H324,Q14657,O75593,F6T8Q0,P25490,O60318,P43694,Q8WVV4,A0A0C4DG33,Q9Y4W2,Q13009,Q01831,Q969G2,Q96E22,Q8NC56,Q6KC79,Q6ZRS2,P21359,O14521,P22033,Q13255,A0A804HL36,Q9C000,Q56NI9,Q969Y2,Q16394,Q96D31,O75489,Q8NFD5,O14746,Q2M1P5,Q04671,O00255,P05165,Q9H0W5,Q8WYB5,O75110,P51608,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,O00443,P52952,Q9C0F0,Q13285,P78527,O15399,Q9NZC9,Q68DE3,Q86TH1,P43235,Q86YC2,Q01105,B5TYJ1,Q86SQ4,Q92968"
"HP","Short stature","HP:0004322","false","0.0003086137857778557","3.51058467790499","963","344","52","13541","P12107,Q9H324,Q14657,O75593,F6T8Q0,O60318,P43694,A0A0C4DG33,Q9Y4W2,Q01831,Q969G2,Q96E22,Q8NC56,Q6KC79,Q6ZRS2,P21359,O14521,Q13255,A0A804HL36,Q56NI9,Q16394,Q96D31,Q8NFD5,O14746,Q2M1P5,Q04671,P05165,Q9H0W5,Q8WYB5,P51608,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,O00443,P52952,Q13285,O15399,Q9NZC9,Q68DE3,Q86TH1,P43235,Q86YC2,Q01105,B5TYJ1,Q92968"
"HP","Hypogonadism","HP:0000135","false","0.0003118477443650168","3.5060573929095282","298","344","25","13541","Q6ZVN8,P43694,Q8TA86,A0A0C4DG33,Q9Y4W2,Q01831,Q969G2,A0A804HL36,Q9HCM3,O14746,Q9UP52,Q04671,O00255,O43918,P35869,P51608,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,Q13285,O00294,Q86YC2"
"HP","Abnormality of the eye","HP:0000478","false","0.0003185637799529531","3.4968036041179906","2162","344","92","13541","P54253,P12107,Q9H324,Q14657,Q13443,O75593,F6T8Q0,P25490,O60318,P22570,P43694,A0A087WZN9,Q8TA86,A0A0C4DG33,Q9Y4W2,Q9HA77,Q5XUX0,Q99986,Q9BXM7,O60292,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q15772,Q9Y4W6,Q6ZRS2,P21359,H3BP20,O14521,O60930,P22033,Q13255,A0A804HL36,Q9C000,Q96N67,Q56NI9,Q969Y2,Q9HCM3,P23769,Q96D31,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q6ZUT3,Q04671,O00255,Q9H4A3,O43918,Q9P0X4,Q8WYB5,P35869,O75110,O14979,P51608,P42858,P41180,P10071,P21817,A0A2R8YEM9,Q86XK2,P22681,Q16281,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,A6NGG8,O00443,P52952,Q9C0F0,P78527,Q8N766,O15399,Q9NZC9,Q68DE3,O00294,P43235,Q86YC2,Q01105,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Neurodevelopmental delay","HP:0012758","false","0.0003747536378751751","3.426254142598573","1699","344","77","13541","Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P22570,P43694,A0A087WZN9,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q13009,Q969G2,Q5SZL2,Q96E22,Q96MP8,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,P22033,Q13255,A0A804HL36,Q96N67,Q56NI9,Q9UPP1,Q969Y2,Q96D31,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q9H0V9,Q04671,P05165,Q9P0X4,P51688,Q8WYB5,O75110,P51608,P42858,P10071,Q5VWP3,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,O00443,P52952,Q9C0F0,Q8TDI0,Q8N766,O15399,Q9NZC9,Q68DE3,A2IDD5,O00294,Q86TH1,P43235,Q86YC2,Q01105,Q8N5F7,B5TYJ1,P31629,O14647,Q92968"
"HP","Abnormal ear morphology","HP:0031703","false","0.0004243752434585348","3.3722499592262793","1141","344","58","13541","P12107,Q14657,F5GX28,F6T8Q0,P25490,P33076,P43694,A0A087WZN9,Q8TA86,A0A0C4DG33,Q9Y4W2,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,Q7Z5L9,A0A804HL36,Q96N67,Q56NI9,Q9HCM3,Q16394,P23769,P07766,Q4AC94,Q8NFD5,Q2M1P5,P12109,O43918,Q9H0W5,Q8WYB5,P35869,P51608,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,O00443,Q9C0F0,P78527,Q8TDI0,Q8N766,O00294,Q86TH1,P43235,Q86YC2,Q01105,Q8N5F7,P31629,Q86SQ4,Q92968,F2Z2Y1"
"HP","Abnormal foot morphology","HP:0001760","false","0.00046189362021924175","3.3354580362871484","1059","344","55","13541","P12107,Q9H324,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P43694,Q14692,A0A0C4DG33,Q9Y4W2,Q99986,Q6KC79,Q15772,C9J6S5,P21359,O14521,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,Q96D31,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P10071,P21817,Q86XK2,Q9H2M9,Q9NS56,P52952,Q9C0F0,O15399,Q9NZC9,Q9UJY1,Q68DE3,Q86TH1,P43235,Q86YC2,Q8N5F7,B5TYJ1,P31629,Q86SQ4"
"HP","Abnormality of cardiovascular system electrophysiology","HP:0030956","false","0.0004817899396525132","3.317142272828783","370","344","28","13541","O75593,P25490,Q6ZVN8,P43694,A0A0C4DG33,Q969G2,Q8NC56,Q12809,P21359,O14521,O60930,Q969Y2,Q15842,O14746,O00255,Q01484,P05165,Q5T481,P51608,P41180,P21817,Q9Y5Y9,P22681,Q9H2M9,P52952,B5TYJ1,Q92968,F2Z2Y1"
"HP","Wide nasal bridge","HP:0000431","false","0.0005423739758048641","3.2657011569645356","350","344","27","13541","P12107,F5GX28,A0A3B3ISW5,F6T8Q0,P43694,A0A0C4DG33,Q5XUX0,C9J6S5,Q6ZRS2,Q56NI9,Q16394,Q15842,Q8NFD5,Q2M1P5,Q8WYB5,P51608,P10071,P21817,Q9H2M9,O00443,Q9C0F0,P78527,Q9NZC9,Q01105,P31629,O14647,Q92968"
"HP","Delayed speech and language development","HP:0000750","false","0.0005578448831907936","3.253486546115318","765","344","44","13541","Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P22570,A0A0C4DG33,Q9Y4W2,Q9HA77,Q13009,Q96E22,Q96MP8,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,Q13255,Q96N67,Q9UPP1,Q4AC94,Q8NFD5,Q9H0V9,Q04671,Q9P0X4,Q8WYB5,O75110,P51608,P42858,P21817,Q86XK2,P22681,Q9H2M9,Q9C0F0,Q8TDI0,Q8N766,O15399,Q01105,B5TYJ1,P31629,O14647"
"HP","Abnormal skin adnexa morphology","HP:0011138","false","0.0005734349390350423","3.241515849290046","1038","344","54","13541","P12107,F5GX28,F6T8Q0,P25490,P43694,A0A0C4DG33,Q9Y4W2,Q5XUX0,Q01831,Q969G2,Q96E22,Q6KC79,C9J6S5,Q6ZRS2,P21359,Q9C000,Q96N67,Q56NI9,Q9UPP1,Q16394,Q15842,Q8NFD5,O14746,Q2M1P5,Q07283,Q04671,O00255,Q9BRI3,Q9H4A3,O43918,Q9H0W5,P51688,Q8WYB5,P51608,P41180,P10071,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O00443,Q9C0F0,Q13285,Q8TDI0,Q8N766,Q9NZC9,Q86TH1,P43235,Q01105,B5TYJ1,P31629,O14647"
